"index_no","property_address","bedrooms","bathrooms","agent_name","area_code","telephone","price","media_description","media_category_id","media_category_url","media_video_type","mls_number","property_type","building_stories","interior_size","exterior_size","agent_id","corporation_name","agent_position","org_name","org_address","org_id","org_type","org_ph_no","org_designation","prop_zone_type","prop_parking","prop_parking_space","prop_type","province_name","latitude","longitude","postcode"
438,"153 Stewart Drive|Sudbury, Ontario P3E2R6",4,4,"TERRY AMES",705,5605650,789750,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=fUyhMUT14T6","Matterport","2111730","House",2,NULL,NULL,1919877,NULL,"Salesperson","RE/MAX CROWN REALTY (1989) INC., BROKERAGE (SUDBURY)","1349 Lasalle Blvd Suite 208|SUDBURY, Ontario P3A1Z2",79955,"Firm",5605650,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","46.452501","-80.99285","P3E2R6"
439,"402 McNeill Boulevard|Sudbury, Ontario P3C2H5",3,3,"SHANNON BUBALO",647,9817620,499000,"VideoTourWebsite",2,"https://youtu.be/p7LeMqmW6So","Youtube","2111740","House",NULL,NULL,NULL,2183839,NULL,"Salesperson","RE/MAX CROWN REALTY (1989) INC., BROKERAGE (SUDBURY)","1349 Lasalle Blvd Suite 208|SUDBURY, Ontario P3A1Z2",79955,"Firm",5605650,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","46.498938","-81.00979","P3C2H5"
23,"3054 Boul. St-Jean-Baptiste|Saguenay (Chicoutimi), Quebec G7H7T1",4,1,"Annie Dufour",418,5907498,249000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=REMAX&NoMLS=21430039&Lang=E",NULL,"21430039","House",2,NULL,NULL,2075807,"Annie Dufour Immobilier Inc.","Certified Residential and Commercial Real Estate Broker AEO","RE/MAX ÉNERGIE INC.","3715 boul. Harvey |Jonquière, Quebec G7X3A7",285362,"Firm",5451515,"Real Estate Agency",NULL,"Garage, Detached Garage, Carport, Other",6,"Single Family","Quebec","48.40465451","-71.00953812","G7H7T1"
22,"840 Rue Hélène-Boullé|#6|Boucherville, Quebec J4B2A7",1,1,"Chantal Dumouchel",514,5922062,224000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=PROPRIO&NoMLS=22010979&Lang=E",NULL,"22010979","Apartment",3,"737 sqft",NULL,1599800,NULL,"Residential and Commercial Real Estate Broker","PROPRIO DIRECT","200 - 3899 aut. des Laurentides |Laval, Quebec H7L3H7",54123,"Firm",8564444,"Real Estate Agency","Residential","Other",1,"Single Family","Quebec","45.59674749","-73.4482628","J4B2A7"
21,"25 Av. Ernest-Rochette|#614|La Prairie, Quebec J5R0M3",2,1,"François Charpentier",450,6569000,379900,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=ROYALLEPAGE&NoMLS=22137802&Lang=E",NULL,"22137802","Apartment",6,"938.61 sqft",NULL,1727657,NULL,"Residential and Commercial Real Estate Broker","ROYAL LEPAGE TRADITION - Saint-Hubert","202 - 3120 boul. Moïse-Vincent |Saint-Hubert, Quebec J3Z0C4",290469,"Firm",6569000,"Real Estate Agency","Residential","Garage, Integrated Garage",1,"Single Family","Quebec","45.41807988","-73.48666044","J5R0M3"
20,"10650 Place de l'Acadie|#1062|Montréal (Ahuntsic-Cartierville), Quebec H4N0B6",3,1,"Jean Philippe Dupuis",514,7697010,464900,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=MACLE&NoMLS=22199572&Lang=E",NULL,"22199572","Apartment",NULL,"988.13 sqft",NULL,1904481,"Groupe Sutton - sur l'Île, Jean-Philippe Dupuis Inc.","Residential and Commercial Real Estate Broker","GROUPE SUTTON SUR L'ÎLE INC.","280 - 38 pl. du Commerce |Verdun, Quebec H3E1T8",54293,"Firm",7697010,"Real Estate Agency","Residential","Garage, Integrated Garage",1,"Single Family","Quebec","45.532774","-73.679298","H4N0B6"
19,"4535 Rue Adam|Montréal (Mercier/Hochelaga-Maisonneuve), Quebec H1V1T9",3,1,"Maxime Tardif",514,4478087,699000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=PARKOUR3&NoMLS=22597164&Lang=E",NULL,"22597164","Apartment",3,"1579.5 sqft",NULL,1680690,"Maxime Tardif Courtier Immobilier Inc.","Residential and Commercial Real Estate Broker","ROYAL LEPAGE ALTITUDE - Ville-Marie","1215 Notre-Dame Ouest |Montréal, Quebec H3C0B1",214793,"Firm",8460909,"Real Estate Agency","Residential","Other",1,"Single Family","Quebec","45.553602","-73.534558","H1V1T9"
490,"6410 Rue De La Roche|#302|Montréal (Rosemont/La Petite-Patrie), Quebec H2S2E1",2,1,"Michèle Savard",819,4465110,574900,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=ROYALLEPAGE&NoMLS=22919345&Lang=E",NULL,"22919345","Apartment",3,"891.25 sqft","6929.81 sqft",2174889,NULL,"Residential Real Estate Broker","ROYAL LEPAGE AU SOMMET","250 Principale O |Magog, Quebec J1X2A5",57169,"Firm",8685000,"Real Estate Agency","Residential",NULL,NULL,"Single Family","Quebec","45.538281","-73.600814","H2S2E1"
18,"12 Ch. des Buis|Lac-Beauport, Quebec G3B1Z3",4,2,"Étienne Lessard",418,6535353,850000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=KRYZALID&NoMLS=22931498&Lang=E",NULL,"22931498","House",2,"2034.38 sqft",NULL,1472380,"ÉTIENNE LESSARD, COURTIER IMMOBILIER","Residential and Commercial Real Estate Broker","RE/MAX FORTIN, DELAGE INC.","101-3075 Ch. des Quatre-Bourgeois |Québec, Quebec G1W4Y5",55953,"Firm",6535353,"Real Estate Agency",NULL,"Garage, Other",5,"Single Family","Quebec","46.939355","-71.314215","G3B1Z3"
120,"2940 Normandy|LaSalle, Ontario N9H2P2",3,3,"CHRIS DJELEBIAN",519,8901169,749900,"VideoTourWebsite",2,"https://youriguide.com/2940_normandy_st_lasalle_on/","iGuide","23012003","House",1,NULL,NULL,2010756,NULL,"Broker","KELLER WILLIAMS LIFESTYLES REALTY","3070 JEFFERSON BLVD|WINDSOR, Ontario N8T3G9",282968,"Firm",5667788,NULL,NULL,"Attached Garage, Garage, Inside Entry",NULL,"Single Family","Ontario","42.244227","-83.034585","N9H2P2"
121,"304 ELLIOTT STREET West|Windsor, Ontario N9A5Z1",NULL,NULL,"GORAN TODOROVIC, ASA, ABR",519,9799949,189900,NULL,NULL,NULL,NULL,"23012013","No Building",NULL,NULL,NULL,1397803,NULL,"Broker of Record","RE/MAX CARE REALTY - 828","1610 SYLVESTRE DRIVE|WINDSOR, Ontario N9K0B9",285749,"Firm",9799949,NULL,NULL,NULL,NULL,"Vacant Land","Ontario","42.311053","-83.03881","N9A5Z1"
342,"957 RIOPELLE DRIVE|Sarnia, Ontario N7S0N5",5,3,"DOUG BAIN",519,3817560,874900,NULL,NULL,NULL,NULL,"23012015","House",1,"1781.0000",NULL,1458348,NULL,"Broker","Royal LePage Key Realty Inc.","546 Christina Street North|Sarnia, Ontario N7T5W6",56064,"Firm",3367560,NULL,NULL,"Garage",NULL,"Single Family","Ontario","42.9999","-82.345926","N7S0N5"
478,"824 CATARAQUI|Windsor, Ontario N9A3P4",2,2,"MARA ONDEJKO",519,3294840,299900,NULL,NULL,NULL,NULL,"23012022","House",1.5,NULL,NULL,2135472,NULL,"Sales Person","ROYAL LEPAGE BINDER REAL ESTATE - 636","3181 MARENTETTE AVE UNIT 3|WINDSOR, Ontario N8X4G1",285842,"Firm",9485300,NULL,NULL,NULL,NULL,"Single Family","Ontario","42.316639","-83.02399","N9A3P4"
482,"3833 Wildwood|Windsor, Ontario N8R2K1",4,2,"JOCELYN BRETT",519,7357222,624900,NULL,NULL,NULL,NULL,"23012023","House",NULL,NULL,NULL,1522776,NULL,"Broker","ROYAL LEPAGE BINDER REAL ESTATE - 649","13158 TECUMSEH ROAD EAST|TECUMSEH, Ontario N8N3T6",187768,"Firm",7357222,NULL,NULL,"Attached Garage, Garage, Inside Entry",NULL,"Single Family","Ontario","42.303223","-82.903987","N8R2K1"
483,"13297 ST. THOMAS|Tecumseh, Ontario N8N3K6",3,2,"JASON LAFRAMBOISE, ASA",519,7361766,699888,NULL,NULL,NULL,NULL,"23012024",NULL,NULL,NULL,NULL,1397288,NULL,"Broker","RE/MAX PREFERRED REALTY LTD. - 586","80 SANDWICH STREET SOUTH|AMHERSTBURG, Ontario N9V1Z6",48641,"Firm",7361766,NULL,NULL,"Attached Garage, Garage",NULL,"Single Family","Ontario","42.3194","-82.869888","N8N3K6"
479,"1510 AUBIN|Windsor, Ontario N8Y4G2",5,2,"IVANO FREGONESE",519,5647137,349900,NULL,NULL,NULL,NULL,"23012025","House",2,NULL,NULL,2042726,NULL,"Sales Person","RE/MAX PREFERRED REALTY LTD. - 585","6505 TECUMSEH ROAD EAST|WINDSOR, Ontario N8T1E7",48711,"Firm",9445955,NULL,NULL,"Detached Garage, Garage",NULL,"Single Family","Ontario","42.315512","-82.983279","N8Y4G2"
122,"2045 Alsace|Windsor, Ontario N8W1M5",3,3,"THOMAS SCULLY",226,3449411,399000,"VideoTourWebsite",2,"https://youtu.be/-ixtG-y0fv0","Youtube","23012026","House",1.75,NULL,NULL,2151185,NULL,"Sales Person","ROYAL LEPAGE BINDER REAL ESTATE - 640","1350 PROVINCIAL|WINDSOR, Ontario N8W5W1",48718,"Firm",9485300,NULL,NULL,"Carport",NULL,"Single Family","Ontario","42.299208","-82.99579","N8W1M5"
123,"1346 Lakeview AVENUE|Windsor, Ontario N8P1P1",4,3,"BRADLEY BONDY, BROKER OF RECORD",519,9191187,729000,"VideoTourWebsite",2,"https://youriguide.com/1346_lakeview_ave_windsor_on/","iGuide","23012027","House",1.5,NULL,NULL,1596572,NULL,"Broker of Record","RE/MAX PREFERRED TEAM BRAD BONDY","80 SANDWICH ST S|AMHERSTBURG, Ontario N9V1Z6",285140,"Firm",9191187,NULL,NULL,"Garage",NULL,"Single Family","Ontario","42.324132","-82.895181","N8P1P1"
486,"7982 FAHOLO CRESCENT|Windsor, Ontario N8R2H1",4,2,"KEVIN DILUCA",519,9667777,499900,"VideoTourWebsite",2,"https://youtu.be/dH7v98Pb3yk","Youtube","23012028",NULL,NULL,NULL,NULL,1398128,NULL,"Sales Person","REMO VALENTE REAL ESTATE (1990) LIMITED - 790","2985 DOUGALL AVENUE|WINDSOR, Ontario N9E1S1",48729,"Firm",9667777,NULL,NULL,"Garage",NULL,"Single Family","Ontario","42.308457","-82.926184","N8R2H1"
484,"5160 CONCESSION RD 5|Harrow, Ontario N0R1G0",4,2,"HAYLEY TOMEK",519,3006855,949000,"VideoTourWebsite",2,"https://youriguide.com/5160_5th_concession_rd_harrow_on/","iGuide","23012029","House",1,NULL,NULL,2144112,NULL,"Sales Person","MICHAEL TOMEK REALTY LIMITED - 762","72 KING ST.E. BOX 77|HARROW, Ontario N0R1G0",48727,"Firm",7382562,NULL,NULL,"Attached Garage, Garage, Inside Entry",NULL,"Single Family","Ontario","42.068479","-82.972103","N0R1G0"
485,"1885 Westview Park Unit# 103|LaSalle, Ontario N9H2R8",2,2,"MARA ONDEJKO",519,3294840,479900,NULL,NULL,NULL,NULL,"23012031","Apartment",NULL,"1192.0000",NULL,2135472,NULL,"Sales Person","ROYAL LEPAGE BINDER REAL ESTATE - 636","3181 MARENTETTE AVE UNIT 3|WINDSOR, Ontario N8X4G1",285842,"Firm",9485300,NULL,NULL,"Other (1)",NULL,"Single Family","Ontario","42.242841","-83.059126","N9H2R8"
488,"2080 WEST GRAND BOULEVARD|Windsor, Ontario N9E1G8",3,2,"YUKI ZHANG",647,6389061,599900,NULL,NULL,NULL,NULL,"23012033","House",1,NULL,NULL,2038179,NULL,"Sales Person","NU STREAM REALTY (TORONTO) INC","215 EUGENIE ST W UNIT 170|WINDSOR, Ontario N8X2X7",292660,"Firm",9158000,NULL,NULL,"Attached Garage, Garage",NULL,"Single Family","Ontario","42.264113","-83.033431","N9E1G8"
139,"9 Duskridge ROAD|Chatham, Ontario N7L0G7",2,2,"BILL MYERS",519,3652094,614900,NULL,NULL,NULL,NULL,"23012035","House",1,"1510 sqft",NULL,1570874,NULL,"Broker","ADVANCED REALTY SOLUTIONS INC.","551 QUEEN ST.|CHATHAM, Ontario N7M2J4",251478,"Firm",3529400,NULL,NULL,"Attached Garage, Garage",NULL,"Single Family","Ontario","42.404473","-82.228246","N7L0G7"
124,"179 MARINE|Tecumseh, Ontario N8N4K2",3,0,"NOAH DESANTIS",226,3471599,799900,NULL,NULL,NULL,NULL,"23012037","Row / Townhouse",NULL,"2600.0000",NULL,2133558,NULL,"Sales Person","DEERBROOK REALTY INC. - 175","59 EUGENIE ST. EAST|WINDSOR, Ontario N8X2X9",48685,"Firm",9721000,NULL,NULL,"Garage (4)",NULL,"Single Family","Ontario","42.317859","-82.84417","N8N4K2"
125,"179 MARINE|Tecumseh, Ontario N8N4K2",3,3,"NOAH DESANTIS",226,3471599,799900,NULL,NULL,NULL,NULL,"23012038","House",2,"2600.0000",NULL,2133558,NULL,"Sales Person","DEERBROOK REALTY INC. - 175","59 EUGENIE ST. EAST|WINDSOR, Ontario N8X2X9",48685,"Firm",9721000,NULL,NULL,"Attached Garage, Garage",NULL,"Single Family","Ontario","42.317859","-82.84417","N8N4K2"
321,"235 Rue Peel|#810|Montréal (Le Sud-Ouest), Quebec H3C0P8",1,1,"Mathieu Arseneault",819,6640629,435000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=ID3&NoMLS=23089725&Lang=E",NULL,"23089725","Apartment",NULL,"550.04 sqft",NULL,1468836,"Mathieu Arseneault Courtier Immobilier Inc.","Residential and Commercial Real Estate Broker","EXP AGENCE IMMOBILIÈRE - Gatineau","555 boul. St-Joseph |Gatineau, Quebec J8Y4A1",293547,"Firm",3875743,"Real Estate Agency","Residential",NULL,NULL,"Single Family","Quebec","45.49399","-73.558841","H3C0P8"
17,"415Z-417Z Rue des Harfangs|Lévis (Les Chutes-de-la-Chaudière-Ouest), Quebec G7A3H4",4,1,"Kate Carmichael",418,9531441,749000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=ROYALLEPAGE&NoMLS=23403742&Lang=E",NULL,"23403742","Duplex",NULL,"188.13 m2",NULL,1928990,NULL,"Residential Real Estate Broker","ROYAL LEPAGE BLANC & NOIR","102-1291 av. Jules-Verne |L'Ancienne-Lorette, Quebec G2E6L6",279586,"Firm",9294474,"Real Estate Agency","Residential","Garage, Other",6,"Single Family","Quebec","46.730762","-71.306564","G7A3H4"
16,"Route Henderson|Saint-Malachie, Quebec G0R3N0",NULL,NULL,"Ginette L. Aubin",418,8833070,65000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=REMAX&NoMLS=23409287&Lang=E",NULL,"23409287",NULL,NULL,NULL,NULL,1457849,NULL,"Residential and Commercial Real Estate Broker","RE/MAX FORTIN, DELAGE INC.","101-3075 Ch. des Quatre-Bourgeois |Québec, Quebec G1W4Y5",55953,"Firm",6535353,"Real Estate Agency","Mixed",NULL,NULL,"Vacant Land","Quebec","46.53562","-70.783863","G0R3N0"
15,"115 Route de la Grande-Ligne|Saint-Louis-de-Gonzague, Quebec G0R2L0",5,1,"Gabrielle Bégin",418,2210101,250000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=REMAX&NoMLS=23629325&Lang=E",NULL,"23629325","House",1.5,NULL,NULL,2102813,"Gabrielle Bégin inc.","Residential Real Estate Broker","RE/MAX AVANTAGES INC. - St-Georges","440 118e Rue |St-Georges, Quebec G5Y3E5",93921,"Firm",2210101,"Real Estate Agency","Agricultural","Other",10,"Single Family","Quebec","46.29467404","-70.36877995","G0R2L0"
14,"479 Av. Mousseau-Vermette|#2216|Dorval, Quebec H9S0A6",1,1,"David Pilon",514,5039822,325000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=PROFUSION&NoMLS=23657621&Lang=E",NULL,"23657621","Apartment",NULL,"624.31 sqft",NULL,2068975,"Les Maisons David Pilon inc.","Residential Real Estate Broker","PROFUSION IMMOBILIER INC.","500 - 1303 av. Greene |Westmount, Quebec H3Z2A7",210564,"Firm",9353337,"Real Estate Agency","Residential","Other",1,"Single Family","Quebec","45.447575","-73.726721","H9S0A6"
13,"7 Rue Labbé|Saint-Lin/Laurentides, Quebec J5M1M1",3,1,"Francis Mireault Fauvel",514,8242647,274900,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=REMAX&NoMLS=23853738&Lang=E",NULL,"23853738","House",1,"836.46 sqft","836.46 sqft",1846472,"Francis Mireault Fauvel Inc.","Residential and Commercial Real Estate Broker","RE/MAX CRYSTAL - Sainte-Anne-des-Plaines","140 boul. Ste-Anne |Sainte-Anne-des-Plaines, Quebec J5N3P1",286419,"Firm",4304207,"Real Estate Agency","Residential","Other",6,"Single Family","Quebec","45.89571439","-73.76278581","J5M1M1"
12,"2483-2485 Rue Duvernay|Saint-Hyacinthe, Quebec J2S1Z7",2,1,"Bruno Parenteau",450,2617368,499000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=REMAX&NoMLS=24065039&Lang=E",NULL,"24065039","Duplex",2,NULL,NULL,1457983,"Bruno Parenteau Inc.","Certified Residential and Commercial Real Estate Broker AEO","RE/MAX RENAISSANCE INC.","101 - 3100 av. Cusson |Saint-Hyacinthe, Quebec J2S8N9",288698,"Firm",7717707,"Real Estate Agency",NULL,"Other",5,"Single Family","Quebec","45.62689304","-72.95910251","J2S1Z7"
473,"69 Route 391|Saint-Eugène-de-Guigues, Quebec J0Z3L0",3,1,"Clara Meunier Gauthier",819,6295892,163000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=VIACAPITALE&NoMLS=24078113&Lang=E",NULL,"24078113","House",2,NULL,"1317.5000",2100672,"Clara Meunier Gauthier courtier Inc.","Residential and Commercial Real Estate Broker","VIA CAPITALE SÉLECTION - Ville-Marie","37-A des Oblats Nord |Ville-Marie, Quebec J9V1H9",293641,"Firm",6295892,"Real Estate Agency","Mixed","Detached Garage, Other, Garage",11,"Single Family","Quebec","47.45684489","-79.35332648","J0Z3L0"
333,"461 COLUMBIA Street W Unit# 22|Waterloo, Ontario N2T2P5",2,2,"PENNY MAILLETTE",519,8970300,774900,NULL,NULL,NULL,NULL,"40437366","Row / Townhouse",1,"1307.0000",NULL,2005428,NULL,"Salesperson","RE/MAX TWIN CITY REALTY INC., BROKERAGE","83 ERB STREET W, SUITE B|WATERLOO, Ontario N2L6C2",290168,"Firm",8850200,NULL,NULL,"Attached Garage",4,"Single Family","Ontario","43.46678776","-80.56612927","N2T2P5"
10,"40 Rue Glamis|Dollard-Des Ormeaux, Quebec H9A1M5",4,2,"Jane Ouellette",514,5673371,719000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=MARKETINGWEBSITES&NoMLS=24229240&Lang=E",NULL,"24229240","House",2,"174.6 m2","117.06 m2",1751831,NULL,"Residential and Commercial Real Estate Broker","ROYAL LEPAGE VILLAGE","263-C boul. St-Jean |Pointe-Claire, Quebec H9R3J1",54352,"Firm",6942121,"Real Estate Agency","Residential","Integrated Garage, Garage, Other",3,"Single Family","Quebec","45.501261","-73.822168","H9A1M5"
9,"1225 Boul. Robert-Bourassa|#607|Montréal (Ville-Marie), Quebec H3B3A7",2,2,"Alexander Sabouri",514,7818050,799900,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=MARKETINGWEBSITES&NoMLS=24339730&Lang=E",NULL,"24339730","Apartment",33,"1023 sqft",NULL,2025277,NULL,"Residential Real Estate Broker","ROYAL LEPAGE HERITAGE","1245 av. Greene |Westmount, Quebec H3Z2A4",53898,"Firm",9341818,"Real Estate Agency","Residential","Carport, Garage",2,"Single Family","Quebec","45.502767","-73.568329","H3B3A7"
8,"45-45A Rue des Pommetiers|Brownsburg-Chatham, Quebec J8G3C7",3,2,"Christian Mangin",514,5666895,947000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=REMAX&NoMLS=24390601&Lang=E",NULL,"24390601","House",1,NULL,"3090.0000",2100041,"Christian Mangin Inc.","Residential Real Estate Broker","RE/MAX CRYSTAL","156 boul. Labelle |Ste-Thérèse, Quebec J7E2X5",285879,"Firm",4304207,"Real Estate Agency","Residential","Garage, Detached Garage, Other",13,"Single Family","Quebec","45.67624291","-74.36265253","J8G3C7"
5,"2078 Rue Jean-Paul-Riopelle|Longueuil (Le Vieux-Longueuil), Quebec J4N1P6",6,5,"Martin Lemay",514,7434702,3995000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=SUTTON&NoMLS=24480386&Lang=E",NULL,"24480386","House",2,"8180.57 sqft",NULL,2068208,"Martin Lemay Courtier Immobilier inc.","Residential and Commercial Real Estate Broker","GROUPE SUTTON IMMOBILIA INC.","100 - 1280 av. Bernard |Outremont, Quebec H2V1V9",54301,"Firm",2721010,"Real Estate Agency","Residential","Garage, Integrated Garage, Other",6,"Single Family","Quebec","45.557475","-73.452774","J4N1P6"
4,"1230 Boul. De Montarville|#4|Boucherville, Quebec J4B8C7",2,1,"Philippe Daunais",514,2674141,319000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=MACLE&NoMLS=24544282&Lang=E",NULL,"24544282","Apartment",3,"931.08 sqft",NULL,1926975,NULL,"Residential and Commercial Real Estate Broker","RE/MAX DU CARTIER INC. - VILLERAY","7085 boul. Saint-Laurent |Montréal, Quebec H2S3E3",54150,"Firm",2787170,"Real Estate Agency","Residential","Other",2,"Single Family","Quebec","45.582464","-73.425816","J4B8C7"
140,"619 15TH AVENUE S|Cranbrook, British Columbia V1C2Z3",4,1,"Jason Wheeldon",250,4269482,599900,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=oTamABxZ1XV","Matterport","2471626","House",NULL,"2986.0000",NULL,1606766,NULL,"Personal Real Estate Corporation","Royal LePage East Kootenay Realty","#25-10th Avenue South|Cranbrook, British Columbia V1C2M9",94561,"Firm",4268211,NULL,"Residential",NULL,NULL,"Single Family","British Columbia","49.5019512738354","-115.761101410345","V1C2Z3"
1,"147 Tower Street|Beaconsfield, Quebec H9W6G3",4,3,"Michelle Salle",514,6797560,1665000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=REMAX&NoMLS=24781438&Lang=E",NULL,"24781438","House",2,NULL,NULL,1925749,"Michelle Salle Inc.","Residential Real Estate Broker","RE/MAX ROYAL (JORDAN) INC.","9 - 275 av. Elm |Beaconsfield, Quebec H9W2E4",54201,"Firm",6946900,"Real Estate Agency","Residential","Garage, Other",6,"Single Family","Quebec","45.430514","-73.873028","H9W6G3"
0,"38 Rue Descôteaux|Saint-Charles-Borromée, Quebec J6E7T2",3,2,"Claude Giguère",450,7593008,399000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=REMAX&NoMLS=25329671&Lang=E",NULL,"25329671","House",1,"1033 sqft","988 sqft",2085779,"Claude Giguère Courtier Immobilier Inc.","Residential and Commercial Real Estate Broker","RE/MAX PRESTIGE","10 Rue Wilfrid Ranger |Saint-Charles Borromée, Quebec J6E8M7",286256,"Firm",7593008,"Real Estate Agency","Residential","Integrated Garage, Garage, Other",6,"Single Family","Quebec","46.052808","-73.464584","J6E7T2"
489,"308 4e Rang|Saint-Sébastien, Quebec G0Y1M0",4,2,"Vincent Morin",418,2814666,1125000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=VINCENTMORIN&NoMLS=26829604&Lang=E",NULL,"26829604","House",1,NULL,NULL,1894480,NULL,"Residential and Commercial Real Estate Broker","MAXXUM 100 CENTRE INC.","101 CHEMIN LAMBERT |DANVILLE, Quebec J0A1A0",248182,"Firm",2397520,"Real Estate Agency","Agricultural","Other",10,"Single Family","Quebec","45.81948921","-70.98022016","G0Y1M0"
190,"154 BOURGAULT Street|Sturgeon Falls, Ontario P2B1T7",5,2,"MICHAEL PAGE",705,7531155,479900,NULL,NULL,NULL,NULL,"40427009","House",1,"1430.0000",NULL,1401976,NULL,"Broker of Record","Page & Associates Realty, Brokerage","59 Front Street|STURGEON FALLS, Ontario P2B2G8",149062,"Firm",7531155,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","46.3758513","-79.92112954","P2B1T7"
207,"3955 PORTAGE Road Unit# 502|Niagara Falls, Ontario L2J3W2",2,2,"KATHY TSIANTOULAS",905,3295478,405000,"VideoTourWebsite",2,"https://www.youtube.com/watch?v=Lm2zkqwJ8OA","Youtube","40434645","Apartment",1,"900.0000",NULL,1501016,NULL,"Salesperson","RE/MAX NIAGARA REALTY LTD, BROKERAGE","5627 MAIN ST|NIAGARA FALLS, Ontario L2G5Z3",75310,"Firm",3569600,NULL,NULL,"Visitor Parking",NULL,"Single Family","Ontario","43.11568715","-79.09936018","L2J3W2"
92,"1831 MACDONALD Drive|Fort Erie, Ontario L2A5M4",4,2,"SHAWN SCHERTZING",905,8941110,999000,NULL,NULL,NULL,NULL,"40434722","House",2,"2590.0000",NULL,1986766,NULL,"Broker of Record","RE/MAX NIAGARA TEAM ZING REALTY INC.","283 Ridge Road North|Ridgeway, Ontario L0S1N0",286068,"Firm",8941110,NULL,NULL,NULL,NULL,"Single Family","Ontario","42.88057865","-78.98300894","L2A5M4"
343,"43 YARMOUTH Court|Hamilton, Ontario L8S3E2",6,3,"Mike Desormeaux",905,3619098,899900,NULL,NULL,NULL,NULL,"40436374","House",2,"1650.0000",NULL,2094223,NULL,"Salesperson","Rock Star Real Estate Inc., Brokerage","418 Iroquois Shore Rd - Unit 102A|Oakville, Ontario L6H0X7",291097,"Firm",3619098,NULL,NULL,"Attached Garage",3,"Single Family","Ontario","43.251326","-79.931379","L8S3E2"
192,"74 TEAL Road Unit# 63|Cache Bay, Ontario P0H1G0",1,1,"SHAWN PAGE",705,4774320,41500,NULL,NULL,NULL,NULL,"40436462","Mobile Home",1,"327.0000",NULL,2138647,NULL,"Salesperson","Page & Associates Realty, Brokerage","59 Front Street|STURGEON FALLS, Ontario P2B2G8",149062,"Firm",7531155,NULL,NULL,"Visitor Parking",NULL,"Single Family","Ontario","46.3672861","-79.98422848","P0H1G0"
263,"202 LIGHT Street|Woodstock, Ontario N4S6H7",3,2,"SHAW HASYJ",519,6519057,379900,"VideoTourWebsite",2,"https://youriguide.com/202_200_202_light_st_woodstock_on/","iGuide","40436852","House",2,"1100.0000",NULL,1941951,NULL,"Salesperson","SHAW REALTY GROUP INC.","135 George St. N. Unit #201|CAMBRIDGE, Ontario N1S5C3",280721,"Firm",7648138,NULL,NULL,"Detached Garage",5,"Single Family","Ontario","43.13640764","-80.76223413","N4S6H7"
264,"200 LIGHT Street|Woodstock, Ontario N4S6H7",3,2,"SHAW HASYJ",519,6519057,399900,"VideoTourWebsite",2,"https://youriguide.com/202_200_202_light_st_woodstock_on/","iGuide","40436870","House",2,"1100.0000",NULL,1941951,NULL,"Salesperson","SHAW REALTY GROUP INC.","135 George St. N. Unit #201|CAMBRIDGE, Ontario N1S5C3",280721,"Firm",7648138,NULL,NULL,"Detached Garage",6,"Single Family","Ontario","43.13640598","-80.76224943","N4S6H7"
